id_assignment,userId,courseId,learningPathId,assignedAt,id_user,name,email,role,createdAt,updatedAt
3934,256,217,-1,2023-08-24 13:23:19.000,256,Austin Joyce,steven16@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3935,256,1090,-1,2024-02-11 10:14:56.000,256,Austin Joyce,steven16@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3936,256,2810,-1,2022-10-06 04:21:18.000,256,Austin Joyce,steven16@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3937,256,3162,-1,2020-03-22 12:46:37.000,256,Austin Joyce,steven16@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3938,256,1552,-1,2024-06-14 07:47:57.000,256,Austin Joyce,steven16@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3939,256,2440,-1,2024-05-21 01:21:19.000,256,Austin Joyce,steven16@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3940,256,2840,-1,2020-08-26 00:39:15.000,256,Austin Joyce,steven16@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3941,256,2457,-1,2020-06-04 10:05:38.000,256,Austin Joyce,steven16@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3942,256,333,-1,2020-08-24 04:59:31.000,256,Austin Joyce,steven16@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3943,257,1314,-1,2024-02-07 15:28:37.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3944,257,1797,-1,2024-02-28 22:26:24.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3945,257,375,-1,2024-07-08 11:24:04.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3946,257,2204,-1,2022-06-23 01:36:58.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3947,257,445,-1,2020-07-28 11:01:27.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3948,257,2507,-1,2023-08-21 02:08:38.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3949,257,1632,-1,2024-01-05 06:26:49.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3950,257,2762,-1,2022-09-20 05:08:01.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3951,257,74,-1,2022-02-26 09:21:18.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3952,257,1676,-1,2021-12-25 22:25:42.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3953,257,1729,-1,2023-03-11 23:30:30.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3954,257,3120,-1,2023-07-17 01:18:29.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3955,257,1404,-1,2024-03-16 18:51:00.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3956,257,707,-1,2020-12-20 16:44:59.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3957,257,2340,-1,2020-12-06 15:49:08.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3958,257,1597,-1,2022-06-04 20:09:02.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3959,257,3135,-1,2024-09-12 09:14:12.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3960,257,990,-1,2021-02-28 08:16:57.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3961,257,694,-1,2020-12-08 14:29:07.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3962,257,234,-1,2020-10-26 16:48:31.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3963,257,2589,-1,2022-11-15 05:19:16.000,257,Shelly Castro,wendywood@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3964,258,33,-1,2022-10-07 19:26:15.000,258,Thomas Villanueva,colemanjohn@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3965,258,232,-1,2024-03-25 09:14:56.000,258,Thomas Villanueva,colemanjohn@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3966,258,2945,-1,2022-10-26 09:43:53.000,258,Thomas Villanueva,colemanjohn@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3967,258,697,-1,2024-09-22 22:31:48.000,258,Thomas Villanueva,colemanjohn@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3968,258,294,-1,2020-10-20 00:04:29.000,258,Thomas Villanueva,colemanjohn@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3969,258,18,-1,2024-04-20 15:22:13.000,258,Thomas Villanueva,colemanjohn@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3970,258,1543,-1,2020-10-29 06:50:41.000,258,Thomas Villanueva,colemanjohn@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3971,258,899,-1,2020-08-28 03:02:56.000,258,Thomas Villanueva,colemanjohn@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3972,258,395,-1,2022-02-11 22:10:07.000,258,Thomas Villanueva,colemanjohn@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3973,258,2978,-1,2023-08-27 18:10:39.000,258,Thomas Villanueva,colemanjohn@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3974,258,868,-1,2024-03-06 04:37:26.000,258,Thomas Villanueva,colemanjohn@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3975,259,3422,-1,2021-04-05 01:10:44.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3976,259,954,-1,2021-10-12 14:14:52.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3977,259,2292,-1,2022-01-26 15:24:27.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3978,259,1476,-1,2021-01-28 01:49:18.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3979,259,1678,-1,2020-08-10 08:25:26.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3980,259,971,-1,2022-10-17 14:59:10.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3981,259,3594,-1,2023-10-18 07:13:23.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3982,259,2927,-1,2024-01-27 03:16:37.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3983,259,3185,-1,2020-08-18 17:36:26.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3984,259,411,-1,2020-10-01 18:18:58.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3985,259,3111,-1,2020-05-06 20:19:17.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3986,259,3348,-1,2023-06-12 06:53:58.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3987,259,46,-1,2022-08-12 11:39:48.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3988,259,1288,-1,2020-01-03 02:47:56.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3989,259,2267,-1,2024-05-24 05:23:20.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3990,259,2201,-1,2023-11-07 16:03:31.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3991,259,2011,-1,2020-11-14 01:14:15.000,259,Taylor Perkins,norrislisa@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3992,260,3484,-1,2022-04-16 09:10:05.000,260,Kyle Simpson,carloshayes@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3993,260,1835,-1,2022-02-16 16:31:16.000,260,Kyle Simpson,carloshayes@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3994,260,2162,-1,2020-05-03 03:26:46.000,260,Kyle Simpson,carloshayes@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3995,260,1018,-1,2024-05-04 21:58:44.000,260,Kyle Simpson,carloshayes@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3996,260,2508,-1,2021-03-04 11:52:21.000,260,Kyle Simpson,carloshayes@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3997,260,348,-1,2024-02-24 18:46:02.000,260,Kyle Simpson,carloshayes@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3998,260,2259,-1,2022-01-14 20:18:30.000,260,Kyle Simpson,carloshayes@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
3999,260,645,-1,2021-01-16 17:11:07.000,260,Kyle Simpson,carloshayes@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4000,260,189,-1,2024-04-20 19:49:07.000,260,Kyle Simpson,carloshayes@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4001,260,2173,-1,2021-08-10 16:37:17.000,260,Kyle Simpson,carloshayes@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4002,260,1384,-1,2022-12-13 03:41:28.000,260,Kyle Simpson,carloshayes@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4003,260,1786,-1,2020-10-12 21:38:05.000,260,Kyle Simpson,carloshayes@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4004,260,1730,-1,2021-03-07 19:26:45.000,260,Kyle Simpson,carloshayes@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4005,261,139,-1,2023-04-13 20:44:25.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4006,261,1158,-1,2023-08-21 10:35:27.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4007,261,2263,-1,2021-03-04 08:46:04.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4008,261,3182,-1,2022-11-09 07:28:37.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4009,261,2737,-1,2022-06-25 16:11:43.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4010,261,464,-1,2023-03-29 03:04:28.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4011,261,651,-1,2020-10-15 08:04:52.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4012,261,3510,-1,2023-10-05 05:49:36.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4013,261,2417,-1,2024-02-15 19:14:31.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4014,261,2381,-1,2020-06-14 01:54:25.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4015,261,311,-1,2020-12-01 18:38:18.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4016,261,1775,-1,2021-01-17 15:21:10.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4017,261,120,-1,2020-05-21 03:34:51.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4018,261,1720,-1,2024-03-17 16:50:59.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4019,261,1163,-1,2022-11-28 12:24:33.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4020,261,2671,-1,2023-10-21 22:34:15.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4021,261,1235,-1,2022-06-22 19:57:59.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4022,261,2709,-1,2023-12-11 00:10:51.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4023,261,1590,-1,2022-11-24 09:05:55.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4024,261,960,-1,2020-02-02 22:37:51.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4025,261,1484,-1,2020-01-30 08:32:44.000,261,Melissa Burch,zcruz@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4026,262,3124,-1,2024-07-17 23:50:36.000,262,Katherine Gonzalez,sandovalmaria@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4027,262,2588,-1,2022-08-29 10:54:17.000,262,Katherine Gonzalez,sandovalmaria@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4028,262,1921,-1,2021-08-03 16:09:11.000,262,Katherine Gonzalez,sandovalmaria@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4029,262,943,-1,2020-02-12 03:59:49.000,262,Katherine Gonzalez,sandovalmaria@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4030,262,3514,-1,2024-09-02 08:59:06.000,262,Katherine Gonzalez,sandovalmaria@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4031,262,1291,-1,2023-09-04 21:27:35.000,262,Katherine Gonzalez,sandovalmaria@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4032,262,192,-1,2022-02-05 23:01:36.000,262,Katherine Gonzalez,sandovalmaria@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4033,262,1745,-1,2020-02-17 04:31:06.000,262,Katherine Gonzalez,sandovalmaria@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4034,262,3440,-1,2021-07-28 03:48:34.000,262,Katherine Gonzalez,sandovalmaria@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4035,263,2669,-1,2022-07-16 15:10:58.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4036,263,854,-1,2024-01-15 11:57:21.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4037,263,2615,-1,2023-01-14 08:26:54.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4038,263,1355,-1,2020-04-14 23:22:39.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4039,263,363,-1,2021-11-05 10:34:06.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4040,263,361,-1,2024-02-01 18:39:16.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4041,263,605,-1,2022-11-06 13:02:14.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4042,263,529,-1,2020-06-27 22:37:54.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4043,263,3337,-1,2024-04-26 12:11:14.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4044,263,945,-1,2023-07-21 06:32:26.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4045,263,3282,-1,2022-03-09 11:44:29.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4046,263,1206,-1,2024-09-07 04:38:00.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4047,263,205,-1,2024-06-17 11:55:59.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4048,263,3503,-1,2023-06-02 04:40:52.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4049,263,746,-1,2020-03-17 01:51:55.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4050,263,755,-1,2021-04-19 23:24:41.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4051,263,2205,-1,2021-04-10 09:11:35.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4052,263,2480,-1,2021-04-05 18:50:04.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4053,263,1150,-1,2021-11-11 05:24:50.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4054,263,3632,-1,2022-01-17 02:48:49.000,263,Eric Nelson,jray@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4055,264,433,-1,2022-11-21 06:40:53.000,264,William Ortiz,oreyes@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4056,264,1790,-1,2023-02-14 16:05:23.000,264,William Ortiz,oreyes@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4057,264,2748,-1,2024-07-13 23:29:53.000,264,William Ortiz,oreyes@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4058,264,3260,-1,2024-05-07 15:23:37.000,264,William Ortiz,oreyes@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4059,264,2492,-1,2023-11-30 02:25:05.000,264,William Ortiz,oreyes@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4060,264,695,-1,2023-06-08 02:38:34.000,264,William Ortiz,oreyes@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4061,264,3353,-1,2021-07-18 02:51:33.000,264,William Ortiz,oreyes@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4062,264,1289,-1,2023-04-01 05:40:10.000,264,William Ortiz,oreyes@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4063,264,702,-1,2020-07-02 12:39:48.000,264,William Ortiz,oreyes@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4064,264,3575,-1,2023-01-03 12:41:00.000,264,William Ortiz,oreyes@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4065,265,1458,-1,2022-10-18 06:41:26.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4066,265,1395,-1,2020-07-04 12:41:35.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4067,265,1140,-1,2023-07-29 03:17:24.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4068,265,3544,-1,2023-08-20 07:48:45.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4069,265,3586,-1,2022-02-10 07:34:06.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4070,265,1235,-1,2022-02-03 06:08:42.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4071,265,3224,-1,2023-05-30 03:53:02.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4072,265,1784,-1,2020-10-10 14:50:06.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4073,265,925,-1,2024-07-20 20:27:19.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4074,265,696,-1,2020-08-30 21:49:16.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4075,265,1257,-1,2021-09-17 01:38:28.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4076,265,3273,-1,2024-01-05 15:26:05.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4077,265,3055,-1,2024-01-29 15:37:46.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4078,265,1027,-1,2024-05-18 11:48:11.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4079,265,2526,-1,2020-05-25 17:58:14.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4080,265,2435,-1,2023-08-21 03:49:42.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4081,265,3524,-1,2021-06-06 08:32:48.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4082,265,3185,-1,2022-11-26 05:04:27.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4083,265,2126,-1,2024-02-14 01:48:45.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4084,265,2209,-1,2023-07-26 21:43:37.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4085,265,1589,-1,2020-08-07 15:19:36.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4086,265,1126,-1,2022-02-23 00:04:56.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4087,265,991,-1,2021-11-03 20:21:54.000,265,Haley Blackwell,kenneth49@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4088,266,2854,-1,2022-05-18 11:25:40.000,266,Patrick Orozco,oburns@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4089,266,1789,-1,2020-04-06 11:42:59.000,266,Patrick Orozco,oburns@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4090,266,693,-1,2020-04-12 05:52:06.000,266,Patrick Orozco,oburns@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4091,266,462,-1,2020-09-16 19:41:18.000,266,Patrick Orozco,oburns@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4092,266,2123,-1,2022-06-14 13:35:22.000,266,Patrick Orozco,oburns@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4093,266,3132,-1,2022-09-30 05:03:05.000,266,Patrick Orozco,oburns@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4094,266,1967,-1,2021-12-03 06:14:23.000,266,Patrick Orozco,oburns@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4095,267,2905,-1,2020-01-04 10:21:34.000,267,Marc Abbott,matthew21@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4096,267,3290,-1,2023-03-26 17:15:55.000,267,Marc Abbott,matthew21@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
4097,267,1693,-1,2022-01-27 07:35:36.000,267,Marc Abbott,matthew21@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
